Truck Number,Style,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Claim Number,Scale Claim Cost,Scale Labor Cost,claim_flag
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 47162,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 49320,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 55268,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 58883,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 81565,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 108863,0.0,0.0,0
Truck 42978,Style 7,Option 31,Option 98,Option 185,Option 208,Option 265,Option283,Option 291,Option 303,Claim 121210,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 1332,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 14835,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 24594,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 28533,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 69050,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 97652,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 103328,0.0,0.0,0
Truck 42979,Style 7,Option 31,Option 103,Option 185,Option 230,Option 265,Option283,Option 291,Option 300,Claim 119366,0.0,0.0,0
Truck 42980,Style 3,Option 55,Option 100,Option 195,Option 235,Option 265,Option283,Option 291,Option 300,,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 957,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 3280,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 22609,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 28323,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 31900,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 62321,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 68607,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 73601,0.0,0.0,0
Truck 42981,Style 7,Option 35,Option 98,Option 187,Option 207,Option 265,Option 285,Option 291,Option 299,Claim 101784,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 11303,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 57352,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 82473,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 102700,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 108312,0.0,0.0,0
Truck 42982,Style 3,Option 35,Option 98,Option 187,Option 230,Option 265,Option 284,Option 291,Option 301,Claim 117791,0.0,0.0,0
Truck 42983,Style 3,Option 49,Option 102,Option 181,Option 206,Option 265,Option 284,Option 291,Option 300,,0.0,0.0,0
Truck 42984,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,,0.0,0.0,0
Truck 42985,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,Claim 20320,0.0,0.0,0
Truck 42985,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,Claim 22392,0.0,0.0,0
Truck 42985,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,Claim 43439,0.0,0.0,0
Truck 42985,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,Claim 110026,0.0,0.0,0
Truck 42985,Style 3,Option 39,Option 119,Option 184,Option 207,Option 265,Option283,Option 291,Option 300,Claim 120207,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 3241,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 12149,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 27670,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 32634,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 42814,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 46509,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 50500,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 58650,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 59746,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 61197,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 67307,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 68805,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 76019,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 76689,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 77471,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 86757,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 99761,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 102883,0.0,0.0,0
Truck 42986,Style 3,Option 31,Option 102,Option 188,Option 205,Option 265,Option283,Option 291,Option 301,Claim 106799,0.0,0.0,0
Truck 42987,Style 7,Option 35,Option 98,Option 187,Option 218,Option 265,Option 284,Option 291,Option 303,Claim 23150,0.0,0.0,0
Truck 42987,Style 7,Option 35,Option 98,Option 187,Option 218,Option 265,Option 284,Option 291,Option 303,Claim 27138,0.0,0.0,0
Truck 42988,Style 7,Option 35,Option 98,Option 183,Option 218,Option 265,Option 284,Option 291,Option 301,,0.0,0.0,0
Truck 42989,Style 7,Option 35,Option 98,Option 185,Option 208,Option 265,Option 284,Option 291,Option 303,Claim 55934,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 12346,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 45586,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 48028,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 60742,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 70101,0.0,0.0,0
Truck 42990,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 106280,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 7370,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 9966,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 13012,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 16470,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 47342,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 50536,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 53084,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 58878,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 80704,0.0,0.0,0
Truck 42991,Style 4,Option 39,Option 111,Option 183,Option 235,Option 265,Option283,Option 291,Option 302,Claim 121027,0.0,0.0,0
Truck 42992,Style 8,Option 41,Option 98,Option 182,Option 206,Option 265,Option 285,Option 291,Option 300,,0.0,0.0,0
Truck 42993,Style 3,Option 66,Option 84,Option 181,Option 207,Option 265,Option283,Option 291,Option 300,,0.0,0.0,0
Truck 42994,Style 8,Option 41,Option 106,Option 182,Option 206,Option 265,Option 285,Option 291,Option 300,,0.0,0.0,0
Truck 42995,Style 7,Option 41,Option 101,Option 195,Option 206,Option 265,Option 285,Option 291,Option 301,Claim 6001,0.0,0.0,0
Truck 42995,Style 7,Option 41,Option 101,Option 195,Option 206,Option 265,Option 285,Option 291,Option 301,Claim 14957,0.0,0.0,0
Truck 42995,Style 7,Option 41,Option 101,Option 195,Option 206,Option 265,Option 285,Option 291,Option 301,Claim 59358,0.0,0.0,0
Truck 42995,Style 7,Option 41,Option 101,Option 195,Option 206,Option 265,Option 285,Option 291,Option 301,Claim 81431,0.0,0.0,0
Truck 42995,Style 7,Option 41,Option 101,Option 195,Option 206,Option 265,Option 285,Option 291,Option 301,Claim 108872,0.0,0.0,0
Truck 42996,Style 3,Option 39,Option 111,Option 188,Option 207,Option 265,Option283,Option 291,Option 300,Claim 20098,0.0,0.0,0
Truck 42996,Style 3,Option 39,Option 111,Option 188,Option 207,Option 265,Option283,Option 291,Option 300,Claim 74421,0.0,0.0,0
Truck 42996,Style 3,Option 39,Option 111,Option 188,Option 207,Option 265,Option283,Option 291,Option 300,Claim 75624,0.0,0.0,0
Truck 42996,Style 3,Option 39,Option 111,Option 188,Option 207,Option 265,Option283,Option 291,Option 300,Claim 88312,0.0,0.0,0
Truck 42996,Style 3,Option 39,Option 111,Option 188,Option 207,Option 265,Option283,Option 291,Option 300,Claim 114462,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 21072,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 25292,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 25517,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 43484,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 69803,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 70163,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 77013,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 78200,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 90900,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 100534,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 115303,0.0,0.0,0
Truck 42997,Style 3,Option 31,Option 100,Option 181,Option 218,Option 266,Option283,Option 291,Option 301,Claim 120174,0.0,0.0,0
Truck 42998,Style 7,Option 45,Option 102,Option 183,Option 237,Option 265,Option 284,Option 291,Option 301,Claim 2261,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 2240,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 20387,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 21526,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 32830,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 49029,0.0,0.0,0
Truck 42999,Style 7,Option 33,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 301,Claim 50164,0.0,0.0,0
Truck 43000,Style 4,Option 31,Option 102,Option 185,Option 207,Option 265,Option283,Option 291,Option 301,Claim 2239,0.0,0.0,0
Truck 43001,Style 7,Option 49,Option 102,Option 187,Option 205,Option 265,Option 284,Option 291,Option 303,Claim 9130,0.0,0.0,0
Truck 43001,Style 7,Option 49,Option 102,Option 187,Option 205,Option 265,Option 284,Option 291,Option 303,Claim 50409,0.0,0.0,0
Truck 43002,Style 5,Option 29,Option 85,Option 183,Option 228,Option 265,Option 282,Option 291,Option 300,,0.0,0.0,0
Truck 43003,Style 5,Option 29,Option 85,Option 183,Option 228,Option 265,Option 282,Option 291,Option 300,Claim 53658,0.0,0.0,0
Truck 43004,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 8894,0.0,0.0,0
Truck 43004,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 61143,0.0,0.0,0
Truck 43005,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 4148,0.0,0.0,0
Truck 43005,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 13995,0.0,0.0,0
Truck 43006,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 35196,0.0,0.0,0
Truck 43006,Style 4,Option 45,Option 114,Option 185,Option 207,Option 265,Option 284,Option 291,Option 302,Claim 80897,0.0,0.0,0
Truck 43007,Style 4,Option 36,Option 111,Option 185,Option 207,Option 265,Option283,Option 291,Option 300,Claim 117117,0.0,0.0,0
Truck 43008,Style 7,Option 34,Option 108,Option 183,Option 207,Option 265,Option 284,Option 291,Option 301,,0.0,0.0,0
Truck 43009,Style 3,Option 59,Option 163,Option 181,Option 210,Option 267,Option 284,Option 291,Option 300,Claim 29307,0.0,0.0,0
Truck 43009,Style 3,Option 59,Option 163,Option 181,Option 210,Option 267,Option 284,Option 291,Option 300,Claim 36132,0.0,0.0,0
Truck 43009,Style 3,Option 59,Option 163,Option 181,Option 210,Option 267,Option 284,Option 291,Option 300,Claim 54690,0.0,0.0,0
Truck 43009,Style 3,Option 59,Option 163,Option 181,Option 210,Option 267,Option 284,Option 291,Option 300,Claim 69735,0.0,0.0,0
Truck 43010,Style 7,Option 32,Option 101,Option 185,Option 208,Option 265,Option 285,Option 291,Option 303,,0.0,0.0,0
Truck 43011,Style 7,Option 31,Option 98,Option 188,Option 208,Option 265,Option283,Option 291,Option 303,Claim 20781,0.0,0.0,0
Truck 43011,Style 7,Option 31,Option 98,Option 188,Option 208,Option 265,Option283,Option 291,Option 303,Claim 65321,0.0,0.0,0
Truck 43012,Style 3,Option 31,Option 98,Option 188,Option 206,Option 265,Option283,Option 291,Option 300,Claim 4864,0.0,0.0,0
Truck 43012,Style 3,Option 31,Option 98,Option 188,Option 206,Option 265,Option283,Option 291,Option 300,Claim 69364,0.0,0.0,0
Truck 43012,Style 3,Option 31,Option 98,Option 188,Option 206,Option 265,Option283,Option 291,Option 300,Claim 78130,0.0,0.0,0
Truck 43012,Style 3,Option 31,Option 98,Option 188,Option 206,Option 265,Option283,Option 291,Option 300,Claim 80341,0.0,0.0,0
Truck 43013,Style 7,Option 32,Option 101,Option 187,Option 206,Option 265,Option 284,Option 291,Option 303,,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 5296,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 7940,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 23973,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 29695,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 29966,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 50725,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 80625,0.0,0.0,0
Truck 43014,Style 7,Option 32,Option 101,Option 187,Option 210,Option 265,Option 285,Option 291,Option 303,Claim 82465,0.0,0.0,0
Truck 43015,Style 3,Option 32,Option 101,Option 188,Option 208,Option 266,Option 284,Option 291,Option 300,Claim 37130,0.0,0.0,0
Truck 43016,Style 3,Option 41,Option 98,Option 188,Option 208,Option 266,Option 284,Option 291,Option 300,,0.0,0.0,0
Truck 43017,Style 3,Option 41,Option 98,Option 188,Option 208,Option 266,Option 284,Option 291,Option 300,Claim 7153,0.0,0.0,0
Truck 43017,Style 3,Option 41,Option 98,Option 188,Option 208,Option 266,Option 284,Option 291,Option 300,Claim 63627,0.0,0.0,0
Truck 43018,Style 3,Option 41,Option 98,Option 188,Option 208,Option 266,Option 284,Option 291,Option 300,,0.0,0.0,0
Truck 43019,Style 3,Option 51,Option 84,Option 182,Option 237,Option 266,Option 285,Option 291,Option 300,,0.0,0.0,0
Truck 43020,Style 3,Option 51,Option 84,Option 182,Option 237,Option 266,Option 285,Option 291,Option 300,,0.0,0.0,0
Truck 43021,Style 3,Option 51,Option 84,Option 182,Option 237,Option 266,Option 285,Option 291,Option 300,Claim 77711,0.0,0.0,0
Truck 43022,Style 3,Option 51,Option 84,Option 182,Option 237,Option 266,Option 285,Option 291,Option 300,Claim 49658,0.0,0.0,0
